gpsTimestamp,latitude,longitude,height,velocityNorth,velocityEast,velocityDown,speed,track,positionDOP,satellites,fix
12.1600539999999,39.3877106,-8.28667641,2657.98389,-19.0400009,18.9710007,-137.662994,26.8780003,135.102997,1.32000005,15,3
12.1600539999999,39.3877106,-8.28667641,2657.98389,-19.0400009,18.9710007,-137.662994,26.8780003,135.102997,1.32000005,15,3
12.1600539999999,39.3877106,-8.28667641,2657.98389,-19.0400009,18.9710007,-137.662994,26.8780003,135.102997,1.32000005,15,3
12.4590580000004,39.387661,-8.2866106,2698.63989,-18.9459991,18.5639992,-132.416,26.5249996,135.584076,1.29999995,16,3
12.5630579999997,39.3876457,-8.28658867,2711.84302,-18.8600006,18.4549999,-130.688995,26.3869991,135.62262,1.16999996,17,3
12.6581819999992,39.3876305,-8.28656673,2724.87012,-18.802,18.2779999,-129.050995,26.2220001,135.810257,1.14999998,18,3
12.7620580000003,39.3876114,-8.28654671,2737.72192,-18.7299995,18.1700001,-127.379997,26.0949993,135.869156,1.16999996,17,3
12.8601859999999,39.3875923,-8.28652477,2750.38501,-18.6450005,18.0289993,-125.749001,25.9360008,135.963089,1.16999996,17,3
12.9611379999997,39.3875771,-8.28650379,2762.88892,-18.5429993,17.8850002,-124.147003,25.7630005,136.033768,1.16999996,17,3
13.0590620000003,39.3875618,-8.28648281,2775.23511,-18.4669991,17.7199993,-122.473999,25.5939999,136.183044,1.14999998,18,3
13.1670899999999,39.3875427,-8.28646278,2787.41797,-18.4260006,17.6830006,-120.921997,25.5380001,136.179611,1.14999998,18,3
13.2620619999998,39.3875275,-8.28644276,2799.44604,-18.3519993,17.4860001,-119.359001,25.3490009,136.384277,1.14999998,18,3
13.3560619999998,39.3875122,-8.28642178,2811.2981,-18.2880001,17.375,-117.778999,25.2259998,136.466568,1.27999997,17,3
13.4580619999997,39.3874931,-8.28640175,2822.979,-18.1660004,17.2840004,-116.348,25.0750008,136.424759,1.27999997,17,3
13.5590739999998,39.3874741,-8.28638077,2834.51196,-18.1720009,17.1959991,-114.839996,25.0179996,136.580856,1.14999998,18,3
13.6609900000003,39.3874588,-8.28636074,2845.90894,-18.0319996,17.0820007,-113.338997,24.8379993,136.549347,1.14999998,18,3
13.7570660000001,39.3874435,-8.28634071,2857.14307,-18.0209999,16.9139996,-111.685997,24.7150002,136.815094,1.14999998,18,3
13.8611299999993,39.3874283,-8.28632164,2868.17798,-17.9069996,16.8659992,-110.292,24.6000004,136.715576,1.14999998,18,3
13.9590659999994,39.387413,-8.28630161,2879.07495,-17.9190006,16.7880001,-108.894997,24.5550003,136.867401,1.14999998,18,3
14.0630659999997,39.387394,-8.28628159,2889.87012,-17.8110008,16.6259995,-107.292,24.3649998,136.970215,1.14999998,18,3
14.0630659999997,39.387394,-8.28628159,2889.87012,-17.8110008,16.6259995,-107.292,24.3649998,136.970215,1.14999998,18,3
14.0630659999997,39.387394,-8.28628159,2889.87012,-17.8110008,16.6259995,-107.292,24.3649998,136.970215,1.14999998,18,3
14.3602460000002,39.3873444,-8.28622437,2921.31592,-17.6459999,16.3920002,-103.064003,24.0849991,137.110596,1.14999998,18,3
14.4590699999999,39.3873291,-8.28620434,2931.55688,-17.6210003,16.2980003,-101.671997,24.0030003,137.232956,1.14999998,18,3
14.5560699999996,39.3873138,-8.28618622,2941.65991,-17.4979992,16.1709995,-100.279999,23.8260002,137.256027,1.14999998,18,3
14.6580699999995,39.3872948,-8.2861681,2951.62305,-17.4400005,16.1459999,-98.8889999,23.7660007,137.206787,1.14999998,18,3
14.7530699999998,39.3872833,-8.28614902,2961.44312,-17.4559994,16,-97.4240036,23.6790009,137.491379,1.14999998,18,3
14.8573299999998,39.3872681,-8.28612995,2971.14795,-17.3549995,15.9709997,-96.1760025,23.5849991,137.377213,1.14999998,18,3
14.9570700000004,39.3872528,-8.28611183,2980.73901,-17.2950001,15.875,-94.7969971,23.4759998,137.451065,1.14999998,18,3
15.056278,39.3872337,-8.28609371,2990.19604,-17.2229996,15.7810001,-93.4520035,23.3600006,137.501465,1.14999998,18,3
15.1550740000002,39.3872185,-8.28607559,2999.51489,-17.1809998,15.6929998,-92.0810013,23.2689991,137.590485,1.14999998,18,3
15.2550739999997,39.3872032,-8.28605652,3008.67798,-17.1410007,15.6330004,-90.776001,23.1989994,137.634796,1.14999998,18,3
15.356162,39.387188,-8.28603935,3017.7041,-17.073,15.573,-89.5139999,23.1079998,137.629913,1.14999998,18,3
15.4573060000002,39.3871727,-8.28602123,3026.60693,-17.0279999,15.5190001,-88.2060013,23.0389996,137.654892,1.14999998,18,3
15.5531539999993,39.3871574,-8.28600311,3035.36401,-16.9500008,15.4449997,-86.8779984,22.9319992,137.659973,1.14999998,18,3
15.5531539999993,39.3871574,-8.28600311,3035.36401,-16.9500008,15.4449997,-86.8779984,22.9319992,137.659973,1.14999998,18,3
15.5531539999993,39.3871574,-8.28600311,3035.36401,-16.9500008,15.4449997,-86.8779984,22.9319992,137.659973,1.14999998,18,3
15.8484619999999,39.3871117,-8.28594875,3060.93701,-16.8360004,15.2670002,-82.9980011,22.7269993,137.797638,1.14999998,18,3
15.9530779999996,39.3870964,-8.28593159,3069.20898,-16.8150005,15.198,-81.7549973,22.6650009,137.891937,1.14999998,18,3
15.9530779999996,39.3870964,-8.28593159,3069.20898,-16.8150005,15.198,-81.7549973,22.6650009,137.891937,1.14999998,18,3
15.9530779999996,39.3870964,-8.28593159,3069.20898,-16.8150005,15.198,-81.7549973,22.6650009,137.891937,1.14999998,18,3
16.2480779999996,39.3870506,-8.28587818,3093.26196,-16.7150002,15.0880003,-78.1029968,22.5170002,137.928085,1.14999998,18,3
16.3573099999994,39.3870354,-8.28586102,3101.0481,-16.677,14.9989996,-76.8860016,22.4300003,138.031372,1.14999998,18,3
16.3573099999994,39.3870354,-8.28586102,3101.0481,-16.677,14.9989996,-76.8860016,22.4300003,138.031372,1.14999998,18,3
